Id,DropRewardId,PickOrder,~GroupKey,~boxname,~itemname,~grade,Goods,Weight,~WorthRate,~averageWorth
12093,222600,1,,,빙결 파편,Epic,Item:7223:1,250,71,
12094,222600,1,,,자개편,Epic,Item:7022:1,250,64,
12095,222600,1,,,파도 수정,Epic,Item:7222:1,250,69,
12096,222601,0,,시티 미니 보스 (야마이누 물안경) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12097,222602,0,,시티 미니 보스 (야마이누 물안경) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12098,222700,0,,야마이누 점박이 (시티),이계의 주화,Rare,Item:10001:1,1500,1,126
12099,222700,0,,,매듭끈,Rare,Item:7021:1,300,12,
12100,222700,0,,,실끈 조각,Rare,Item:7006:1,300,12,
12101,222700,0,,,부품 더미,Rare,Item:7101:1,300,13,
12102,222700,0,,,강화 금속괴,Rare,Item:7311:1,300,14,
12103,222700,0,,,강화 플라스틱 케이스,Rare,Item:8037:1,300,28,
12104,222700,0,,,위상 잔재,Epic,Item:7026:1,250,70,
12105,222700,0,,,에테르 용액,Epic,Item:7002:1,250,60,
12106,222700,0,,,마력석,Epic,Item:7102:1,250,68,
12107,222700,0,,,티타늄 합금,Epic,Item:7241:1,250,72,
12108,222700,1,,,강합금도,Epic,Equipment:1006:1,500,630,
12109,222700,1,,,세공 라이터,Elite,Item:8043:1,500,94,
12110,222700,1,,,가죽 키링,Rare,Item:8036:1,500,47,
12111,222700,1,,,복수의 송곳니,Elite,Equipment:23092:1,500,138,
12112,222700,1,,,경합금도,Elite,Equipment:1005:1,500,142,
12113,222700,1,,,증오의 단도,Elite,Item:7032:1,500,91,
12114,222700,1,,,금장 카드지갑,Elite,Item:8042:1,500,97,
12115,222700,1,,,폴더형 다이어리,Rare,Item:8038:1,500,48,
12116,222700,1,,,실끈 조각,Rare,Item:7006:1,500,21,
12117,222700,1,,,금속 띠편,Rare,Item:7012:1,500,21,
12118,222700,1,,,응축 잔류물,Rare,Item:7024:1,500,24,
12119,222700,1,,,빈 파우치,Normal,Item:3000:1,1500,6,
12120,222700,1,,,잡동사니 더미,Normal,Item:7000:1,1500,17,
12121,222700,1,,,가솔린 통,Rare,Item:3006:1,500,22,
12122,222700,1,,,백금 반지 세트,Legend,Item:8050:1,250,712,
12123,222700,1,,,금괴,Legend,Item:8049:1,250,825,
12124,222700,1,,,자개편,Epic,Item:7022:1,500,128,
12125,222701,0,,시티 미니 보스 (야마이누 점박이) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12126,222702,0,,시티 미니 보스 (야마이누 점박이) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12127,222800,0,,좀비 도끼 간호사 (시티),이계의 주화,Rare,Item:10001:1,3000,3,153
12128,222800,0,,,에테르 용액,Epic,Item:7002:1,1000,240,
12129,222800,0,,,빈 앰풀,Normal,Item:3001:1,3000,11,
12130,222800,1,,,재생의 목걸이,Elite,Equipment:21031:1,625,202,
12131,222800,1,,,경합금도,Elite,Equipment:1005:1,625,178,
12132,222800,1,,,루비 인레이 반지,Epic,Item:8047:1,1000,780,
12133,222800,1,,,메탈 볼펜,Rare,Item:8034:1,600,57,
12134,222800,1,,,은장 만년필,Elite,Item:8039:1,625,116,
12135,222800,1,,,금속 띠편,Rare,Item:7012:1,600,25,
12136,222800,1,,,응축 잔류물,Rare,Item:7024:1,600,28,
12137,222800,1,,,유리 물병 세트,Rare,Item:8035:1,600,54,
12138,222800,1,,,실끈 조각,Rare,Item:7006:1,600,25,
12139,222800,1,,,빈 병,Normal,Item:3003:1,750,2,
12140,222800,1,,,플라스틱 머리빗,Normal,Item:8030:1,750,30,
12141,222800,1,,,손목 시계,Normal,Item:8027:1,750,33,
12142,222800,1,,,메모패드,Normal,Item:8028:1,750,31,
12143,222800,1,,,증오의 단도,Elite,Item:7032:1,625,114,
12144,222800,1,,,백금 반지 세트,Legend,Item:8050:1,167,475,
12145,222800,1,,,에메랄드 브로치,Legend,Item:8052:1,167,490,
12146,222800,1,,,세공 후크,Legend,Item:7011:1,166,173,
12147,222801,0,,시티 미니 보스 (좀비 도끼 간호사) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12148,222802,0,,시티 미니 보스 (좀비 도끼 간호사) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12149,222803,0,,시티 미니 보스 (좀비 도끼 간호사) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12150,222900,0,,좀비 금발 수영복 (시티),이계의 주화,Rare,Item:10001:1,1500,1,87
12151,222900,0,,,이슬 조각,Rare,Item:7221:1,300,13,
12152,222900,0,,,문양된 금속판,Rare,Item:7015:1,300,13,
12153,222900,0,,,매듭끈,Rare,Item:7021:1,300,12,
12154,222900,0,,,심연 침전물,Rare,Item:7025:1,300,14,
12155,222900,0,,,파우치,Rare,Item:8000:1,300,11,
12156,222900,0,,,순은 목걸이,Epic,Item:8046:1,250,191,
12157,222900,0,,,펜던트 베이스,Epic,Item:7007:1,250,66,
12158,222900,0,,,허무의 결정,Epic,Item:7027:1,250,72,
12159,222900,0,,,이차원 연산핵,Epic,Item:7322:1,250,70,
12160,222900,1,,,크리스털 유리컵,Elite,Item:8041:1,834,147,
12161,222900,1,,,아쿠아 스크립트,Elite,Equipment:1111:1,833,247,
12162,222900,1,,,창해 노리개,Elite,Equipment:25022:1,833,229,
12163,222900,1,,,유리 물병 세트,Rare,Item:8035:1,600,54,
12164,222900,1,,,실끈 조각,Rare,Item:7006:1,600,25,
12165,222900,1,,,플라스틱 머리빗,Normal,Item:8030:1,1000,40,
12166,222900,1,,,접이식 우산,Normal,Item:8032:1,1000,41,
12167,222900,1,,,응축 잔류물,Rare,Item:7024:1,600,28,
12168,222900,1,,,액체 질소 텀블러,Rare,Item:2032:1,600,6,
12169,222900,1,,,가죽 키링,Rare,Item:8036:1,600,56,
12170,222900,1,,,빈 병,Normal,Item:3003:1,1000,3,
12171,222900,1,,,보석 세팅편,Epic,Item:7004:1,167,42,
12172,222900,1,,,뇌전 수정,Epic,Item:7233:1,167,47,
12173,222900,1,,,루비 인레이 반지,Epic,Item:8047:1,167,130,
12174,222900,1,,,백금 반지 세트,Legend,Item:8050:1,125,356,
12175,222900,1,,,푸른 다이아 목걸이,Legend,Item:8051:1,125,393,
12176,222900,1,,,대해 코어,Legend,Item:7224:1,125,143,
12177,222900,1,,,빙결 파편,Epic,Item:7223:1,167,47,
12178,222900,1,,,세공 후크,Legend,Item:7011:1,125,130,
12179,222900,1,,,자개편,Epic,Item:7022:1,166,42,
12180,222900,1,,,파도 수정,Epic,Item:7222:1,166,46,
12181,222901,0,,시티 미니 보스 (좀비 금발 수영복) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12182,222902,0,,시티 미니 보스 (좀비 금발 수영복) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12183,222903,0,,시티 미니 보스 (좀비 금발 수영복) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12184,223000,0,,좀비 안경 (시티),이계의 주화,Rare,Item:10001:1,3000,3,188
12185,223000,0,,,이차원 연산핵,Epic,Item:7322:1,500,140,
12186,223000,0,,,금도금 볼펜,Epic,Item:8044:1,500,360,
12187,223000,1,,,예지의 반지,Epic,Equipment:20024:1,500,577,
12188,223000,1,,,은장 만년필,Elite,Item:8039:1,1250,232,
12189,223000,1,,,황혼의 워키토키,Normal,Equipment:100299:1,500,30,
12190,223000,1,,,폴더형 다이어리,Rare,Item:8038:1,600,58,
12191,223000,1,,,LD-10,Rare,Item:8014:1,600,28,
12192,223000,1,,,보급형 전자계산기,Normal,Item:8029:1,500,22,
12193,223000,1,,,에테르 용액,Epic,Item:7002:1,500,120,
12194,223000,1,,,메탈 볼펜,Rare,Item:8034:1,600,57,
12195,223000,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,600,56,
12196,223000,1,,,메모패드,Normal,Item:8028:1,500,21,
12197,223000,1,,,스테이플러 세트,Normal,Item:8026:1,500,21,
12198,223000,1,,,빈 앰풀,Normal,Item:3001:1,500,1,
12199,223000,1,,,빈 병,Normal,Item:3003:1,500,1,
12200,223000,1,,,루멘 패드,Elite,Equipment:1105:1,1250,405,
12201,223000,1,,,회로 모듈,Rare,Item:7018:1,600,27,
12202,223000,1,,,백금 반지 세트,Legend,Item:8050:1,250,712,
12203,223000,1,,,로듐 결정,Legend,Item:8053:1,250,900,
12204,223001,0,,시티 미니 보스 (좀비 안경) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12205,223002,0,,시티 미니 보스 (좀비 안경) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12206,223003,0,,시티 미니 보스 (좀비 안경) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12207,223100,0,,좀비 요리사 (시티),이계의 주화,Rare,Item:10001:1,1500,1,81
12208,223100,0,,,정체불명의 고기 패티,Rare,Item:4001:1,300,2,
12209,223100,0,,,금속 고리,Rare,Item:7003:1,300,12,
12210,223100,0,,,금속 띠편,Rare,Item:7012:1,300,12,
12211,223100,0,,,불씨 조각,Rare,Item:7211:1,300,13,
12212,223100,0,,,강철 약실,Rare,Item:7331:1,300,14,
12213,223100,0,,,골드 림 와인잔,Epic,Item:8048:1,250,178,
12214,223100,0,,,유리 장식편,Epic,Item:7013:1,250,59,
12215,223100,0,,,용암 파편,Epic,Item:7213:1,250,71,
12216,223100,0,,,상품 카탈로그 시즌3,Epic,Item:8009:1,250,63,
12217,223100,1,,,열단도,Elite,Equipment:1008:1,417,127,
12218,223100,1,,,크리스털 유리컵,Elite,Item:8041:1,417,73,
12219,223100,1,,,에테르 용액,Epic,Item:7002:1,1000,240,
12220,223100,1,,,풍요의 목걸이,Elite,Equipment:21041:1,417,137,
12221,223100,1,,,유리 물병 세트,Rare,Item:8035:1,1000,91,
12222,223100,1,,,플라스틱 머그컵,Normal,Item:8024:1,600,24,
12223,223100,1,,,진정초,Normal,Item:3009:1,600,6,
12224,223100,1,,,증오의 단도,Elite,Item:7032:1,417,76,
12225,223100,1,,,가솔린 통,Rare,Item:3006:1,1000,45,
12226,223100,1,,,세공 라이터,Elite,Item:8043:1,416,78,
12227,223100,1,,,응축 잔류물,Rare,Item:7024:1,1000,48,
12228,223100,1,,,잡동사니 더미,Normal,Item:7000:1,600,6,
12229,223100,1,,,빈 병,Normal,Item:3003:1,600,2,
12230,223100,1,,,빈 용기,Normal,Item:3004:1,600,2,
12231,223100,1,,,경합금도,Elite,Equipment:1005:1,416,118,
12232,223100,1,,,백금 반지 세트,Legend,Item:8050:1,100,285,
12233,223100,1,,,금괴,Legend,Item:8049:1,100,330,
12234,223100,1,,,세공 후크,Legend,Item:7011:1,100,104,
12235,223100,1,,,인페르노 코어,Legend,Item:7214:1,100,115,
12236,223100,1,,,천둥 심장,Legend,Item:7235:1,100,122,
12237,223101,0,,시티 미니 보스 (좀비 요리사) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12238,223102,0,,시티 미니 보스 (좀비 요리사) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12239,223103,0,,시티 미니 보스 (좀비 요리사) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12240,223200,0,,좀비 군인 (시티),이계의 주화,Rare,Item:10001:1,1500,1,83
12241,223200,0,,,강화 금속괴,Rare,Item:7311:1,1500,72,
12242,223200,0,,,화약 가루,Normal,Item:3010:1,3000,38,
12243,223200,1,,,스펙터 샷건,Elite,Equipment:1205:1,500,165,
12244,223200,1,,,실드 워치,Rare,Equipment:26081:1,300,22,
12245,223200,1,,,고급 손목시계,Elite,Item:8040:1,500,102,
12246,223200,1,,,사냥꾼의 서약,Elite,Equipment:23062:1,500,135,
12247,223200,1,,,강화 압정 폭탄,Elite,Item:2029:1,500,17,
12248,223200,1,,,섬광류탄,Rare,Item:2025:1,300,3,
12249,223200,1,,,가죽 키링,Rare,Item:8036:1,300,28,
12250,223200,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,300,28,
12251,223200,1,,,강철 약실,Rare,Item:7331:1,300,14,
12252,223200,1,,,금속 띠편,Rare,Item:7012:1,300,12,
12253,223200,1,,,LD-10,Rare,Item:8014:1,300,14,
12254,223200,1,,,가솔린 통,Rare,Item:3006:1,300,13,
12255,223200,1,,,부품 더미,Rare,Item:7101:1,300,13,
12256,223200,1,,,메탈 볼펜,Rare,Item:8034:1,300,28,
12257,223200,1,,,톱니 바퀴 조각,Elite,Item:7034:1,500,90,
12258,223200,1,,,백금 반지 세트,Legend,Item:8050:1,125,356,
12259,223200,1,,,금괴,Legend,Item:8049:1,125,412,
12260,223200,1,,,미스릴 중합금,Legend,Item:7242:1,125,147,
12261,223200,1,,,전술 연구 데이터,Legend,Item:8023:1,125,134,
12262,223201,0,,시티 미니 보스 (좀비 군인) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12263,223202,0,,시티 미니 보스 (좀비 군인) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12264,223203,0,,시티 미니 보스 (좀비 군인) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12265,223300,0,,좀비 소방관 (시티),이계의 주화,Rare,Item:10001:1,1500,1,71
12266,223300,0,,,가솔린 통,Rare,Item:3006:1,300,13,
12267,223300,0,,,회로 모듈,Rare,Item:7018:1,300,13,
12268,223300,0,,,불씨 조각,Rare,Item:7211:1,300,13,
12269,223300,0,,,강화 금속괴,Rare,Item:7311:1,300,14,
12270,223300,0,,,금고 열쇠,Rare,Item:9012:1,300,9,
12271,223300,0,,,백금 코팅 라이터,Epic,Item:8045:1,250,183,
12272,223300,0,,,상징 조각,Epic,Item:7016:1,250,65,
12273,223300,0,,,위상 잔재,Epic,Item:7026:1,250,70,
12274,223300,0,,,화염 수정,Epic,Item:7212:1,250,69,
12275,223300,1,,,인페르노 브레이커,Elite,Equipment:1208:1,834,260,
12276,223300,1,,,실드 워치,Rare,Equipment:26081:1,334,25,
12277,223300,1,,,세공 라이터,Elite,Item:8043:1,833,157,
12278,223300,1,,,금속 띠편,Rare,Item:7012:1,334,14,
12279,223300,1,,,실끈 조각,Rare,Item:7006:1,334,14,
12280,223300,1,,,강화 화염병,Elite,Item:2004:1,833,29,
12281,223300,1,,,회로 모듈,Rare,Item:7018:1,333,15,
12282,223300,1,,,강철 약실,Rare,Item:7331:1,333,16,
12283,223300,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,333,31,
12284,223300,1,,,화약 가루,Normal,Item:3010:1,1000,12,
12285,223300,1,,,부품 더미,Rare,Item:7101:1,333,15,
12286,223300,1,,,보조 충전 케이블,Normal,Item:8031:1,1000,43,
12287,223300,1,,,손목 시계,Normal,Item:8027:1,1000,45,
12288,223300,1,,,응축 잔류물,Rare,Item:7024:1,333,15,
12289,223300,1,,,가죽 키링,Rare,Item:8036:1,333,31,
12290,223300,1,,,백금 반지 세트,Legend,Item:8050:1,100,285,
12291,223300,1,,,로듐 결정,Legend,Item:8053:1,100,360,
12292,223300,1,,,미스릴 중합금,Legend,Item:7242:1,100,118,
12293,223300,1,,,인페르노 코어,Legend,Item:7214:1,100,115,
12294,223300,1,,,전술 연구 데이터,Legend,Item:8023:1,100,107,
12295,223301,0,,시티 미니 보스 (좀비 소방관) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12296,223302,0,,시티 미니 보스 (좀비 소방관) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12297,223303,0,,시티 미니 보스 (좀비 소방관) - 퀘템 그룹2,사이코패스 교화법,None,Item:300003:1,1000,1,
12298,223400,0,,인형탈 핑크 (시티),이계의 주화,Rare,Item:10001:1,1500,1,205
12299,223400,0,,,실끈 조각,Rare,Item:7006:1,1500,63,
12300,223400,0,,,에메랄드 브로치,Legend,Item:8052:1,500,1470,
12301,223400,1,,,검은 아이의 형상,Normal,Equipment:100153:1,300,16,
12302,223400,1,,,루비 인레이 반지,Epic,Item:8047:1,334,260,
12303,223400,1,,,가죽 키링,Rare,Item:8036:1,1000,94,
12304,223400,1,,,질주의 귀걸이,Elite,Equipment:22013:1,2500,765,
12305,223400,1,,,A5 스케치북,Normal,Item:8033:1,300,12,
12306,223400,1,,,플라스틱 머리빗,Normal,Item:8030:1,300,12,
12307,223400,1,,,보급형 이어폰,Normal,Item:8025:1,300,12,
12308,223400,1,,,매듭끈,Rare,Item:7021:1,1000,41,
12309,223400,1,,,응축 잔류물,Rare,Item:7024:1,1000,48,
12310,223400,1,,,빈 파우치,Normal,Item:3000:1,300,1,
12311,223400,1,,,잡동사니 더미,Normal,Item:7000:1,300,3,
12312,223400,1,,,접이식 우산,Normal,Item:8032:1,300,12,
12313,223400,1,,,플라스틱 머그컵,Normal,Item:8024:1,300,12,
12314,223400,1,,,빈 용기,Normal,Item:3004:1,300,1,
12315,223400,1,,,미소 짓는 초상화,Normal,Equipment:100175:1,300,16,
12316,223400,1,,,백금 반지 세트,Legend,Item:8050:1,250,712,
12317,223400,1,,,푸른 다이아 목걸이,Legend,Item:8051:1,250,787,
12318,223400,1,,,디스플레이 조각,Epic,Item:7019:1,333,91,
12319,223400,1,,,자개편,Epic,Item:7022:1,333,85,
12320,223401,0,,시티 미니 보스 (인형탈 핑크) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12321,223402,0,,시티 미니 보스 (인형탈 핑크) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12322,223500,0,,인형탈 레드 고양이 (시티),이계의 주화,Rare,Item:10001:1,1500,1,142
12323,223500,0,,,실끈 조각,Rare,Item:7006:1,300,12,
12324,223500,0,,,은제 침편,Rare,Item:7009:1,300,13,
12325,223500,0,,,매듭끈,Rare,Item:7021:1,300,12,
12326,223500,0,,,강화 금속괴,Rare,Item:7311:1,300,14,
12327,223500,0,,,아카나 프리즘,Rare,Item:7321:1,300,14,
12328,223500,0,,,루비 인레이 반지,Epic,Item:8047:1,250,195,
12329,223500,0,,,상징 조각,Epic,Item:7016:1,250,65,
12330,223500,0,,,허무의 결정,Epic,Item:7027:1,250,72,
12331,223500,0,,,티타늄 합금,Epic,Item:7241:1,250,72,
12332,223500,1,,,금괴,Legend,Item:8049:1,125,412,
12333,223500,1,,,질주의 귀걸이,Elite,Equipment:22013:1,2500,765,
12334,223500,1,,,백금 코팅 라이터,Epic,Item:8045:1,334,245,
12335,223500,1,,,가죽 키링,Rare,Item:8036:1,1000,94,
12336,223500,1,,,A5 스케치북,Normal,Item:8033:1,500,20,
12337,223500,1,,,매듭끈,Rare,Item:7021:1,1000,41,
12338,223500,1,,,적열도,Legend,Equipment:1010:1,125,581,
12339,223500,1,,,헬파이어 캐논,Legend,Equipment:1210:1,125,547,
12340,223500,1,,,응축 잔류물,Rare,Item:7024:1,1000,48,
12341,223500,1,,,빈 파우치,Normal,Item:3000:1,500,2,
12342,223500,1,,,잡동사니 더미,Normal,Item:7000:1,500,5,
12343,223500,1,,,접이식 우산,Normal,Item:8032:1,500,20,
12344,223500,1,,,보급형 이어폰,Normal,Item:8025:1,500,20,
12345,223500,1,,,미소 짓는 초상화,Normal,Equipment:100175:1,500,27,
12346,223500,1,,,에메랄드 브로치,Legend,Item:8052:1,125,367,
12347,223500,1,,,디스플레이 조각,Epic,Item:7019:1,333,91,
12348,223500,1,,,자개편,Epic,Item:7022:1,333,85,
12349,223501,0,,시티 미니 보스 (인형탈 레드 고양이) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12350,223502,0,,시티 미니 보스 (인형탈 레드 고양이) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12351,223600,0,,평사도 크리스마스 (시티),이계의 주화,Rare,Item:10001:1,3000,3,204
12352,223600,0,,,골드 림 와인잔,Epic,Item:8048:1,1000,714,
12353,223600,0,,,금단의 성서편,Elite,Item:7030:1,2500,480,
12354,223600,1,,,에메랄드 브로치,Legend,Item:8052:1,167,490,
12355,223600,1,,,루비 인레이 반지,Epic,Item:8047:1,334,260,
12356,223600,1,,,풍요의 목걸이,Elite,Equipment:21041:1,500,165,
12357,223600,1,,,마력석,Epic,Item:7102:1,333,90,
12358,223600,1,,,크리스털 유리컵,Elite,Item:8041:1,500,88,
12359,223600,1,,,봉인의 인장,Elite,Item:7031:1,500,94,
12360,223600,1,,,신성의 파편,Elite,Item:7028:1,500,93,
12361,223600,1,,,세공 라이터,Elite,Item:8043:1,500,94,
12362,223600,1,,,가솔린 통,Rare,Item:3006:1,1000,45,
12363,223600,1,,,유리 물병 세트,Rare,Item:8035:1,1000,91,
12364,223600,1,,,진정초,Normal,Item:3009:1,1500,16,
12365,223600,1,,,실끈 조각,Rare,Item:7006:1,1000,42,
12366,223600,1,,,빈 병,Normal,Item:3003:1,1500,5,
12367,223600,1,,,백금 반지 세트,Legend,Item:8050:1,167,475,
12368,223600,1,,,금괴,Legend,Item:8049:1,166,547,
12369,223600,1,,,자개편,Epic,Item:7022:1,333,85,
12370,223601,0,,시티 미니 보스 (평사도 크리스마스) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12371,223602,0,,시티 미니 보스 (평사도 크리스마스) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12372,223700,0,,평사도 도끼머리 (시티),이계의 주화,Rare,Item:10001:1,1500,1,190
12373,223700,0,,,증오의 단도,Elite,Item:7032:1,2500,457,
12374,223700,0,,,강화 금속괴,Rare,Item:7311:1,1500,72,
12375,223700,1,,,로듐 결정,Legend,Item:8053:1,167,601,
12376,223700,1,,,백금 코팅 라이터,Epic,Item:8045:1,250,183,
12377,223700,1,,,강합금도,Epic,Equipment:1006:1,250,315,
12378,223700,1,,,복수의 송곳니,Elite,Equipment:23092:1,625,172,
12379,223700,1,,,금속 띠편,Rare,Item:7012:1,750,31,
12380,223700,1,,,허무의 결정,Epic,Item:7027:1,250,72,
12381,223700,1,,,금장 카드지갑,Elite,Item:8042:1,625,121,
12382,223700,1,,,금단의 성서편,Elite,Item:7030:1,625,120,
12383,223700,1,,,응축 잔류물,Rare,Item:7024:1,750,36,
12384,223700,1,,,은장 만년필,Elite,Item:8039:1,625,116,
12385,223700,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,750,70,
12386,223700,1,,,금속 고리,Rare,Item:7003:1,750,30,
12387,223700,1,,,손목 시계,Normal,Item:8027:1,3000,135,
12388,223700,1,,,백금 반지 세트,Legend,Item:8050:1,167,475,
12389,223700,1,,,금괴,Legend,Item:8049:1,166,547,
12390,223700,1,,,자개편,Epic,Item:7022:1,250,64,
12391,223701,0,,시티 미니 보스 (평사도 도끼머리) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12392,223702,0,,시티 미니 보스 (평사도 도끼머리) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12393,223800,0,,사도 블랙 (시티),이계의 주화,Rare,Item:10001:1,3000,3,153
12394,223800,0,,,허무의 결정,Epic,Item:7027:1,500,145,
12395,223800,0,,,금도금 볼펜,Epic,Item:8044:1,500,360,
12396,223800,1,,,백금 반지 세트,Legend,Item:8050:1,84,239,
12397,223800,1,,,위상 잔재,Epic,Item:7026:1,500,141,
12398,223800,1,,,코스믹 패드,Epic,Equipment:1106:1,500,660,
12399,223800,1,,,정적의 반지,Elite,Equipment:20052:1,500,144,
12400,223800,1,,,은장 만년필,Elite,Item:8039:1,500,93,
12401,223800,1,,,봉인의 인장,Elite,Item:7031:1,500,94,
12402,223800,1,,,금단의 성서편,Elite,Item:7030:1,500,96,
12403,223800,1,,,폴더형 다이어리,Rare,Item:8038:1,1500,145,
12404,223800,1,,,금장 카드지갑,Elite,Item:8042:1,500,97,
12405,223800,1,,,빈 파우치,Normal,Item:3000:1,1000,4,
12406,223800,1,,,실끈 조각,Rare,Item:7006:1,1500,63,
12407,223800,1,,,접이식 우산,Normal,Item:8032:1,1000,41,
12408,223800,1,,,보급형 전자계산기,Normal,Item:8029:1,1000,44,
12409,223800,1,,,로듐 결정,Legend,Item:8053:1,84,302,
12410,223800,1,,,금괴,Legend,Item:8049:1,83,273,
12411,223800,1,,,세공 합금,Legend,Item:7005:1,83,85,
12412,223800,1,,,천둥 심장,Legend,Item:7235:1,83,101,
12413,223800,1,,,폭풍 코어,Legend,Item:7234:1,83,95,
12414,223801,0,,시티 미니 보스 (사도 블랙) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12415,223802,0,,시티 미니 보스 (사도 블랙) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12416,223900,0,,사도 블루 (시티),이계의 주화,Rare,Item:10001:1,1500,1,157
12417,223900,0,,,보석 파편,Rare,Item:7001:1,300,13,
12418,223900,0,,,은제 침편,Rare,Item:7009:1,300,13,
12419,223900,0,,,문양된 금속판,Rare,Item:7015:1,300,13,
12420,223900,0,,,강철 약실,Rare,Item:7331:1,300,14,
12421,223900,0,,,LD-10,Rare,Item:8014:1,300,14,
12422,223900,0,,,마력석,Epic,Item:7102:1,250,68,
12423,223900,0,,,위상 잔재,Epic,Item:7026:1,250,70,
12424,223900,0,,,질풍 파편,Epic,Item:7232:1,250,69,
12425,223900,0,,,뇌전 수정,Epic,Item:7233:1,250,71,
12426,223900,0,,,푸른 다이아 목걸이,Legend,Item:8051:1,500,1575,
12427,223900,1,,,순은 목걸이,Epic,Item:8046:1,334,255,
12428,223900,1,,,이슬 조각,Rare,Item:7221:1,600,26,
12429,223900,1,,,타이드 오브 위스퍼,Epic,Equipment:1112:1,333,404,
12430,223900,1,,,창해 노리개,Elite,Equipment:25022:1,625,172,
12431,223900,1,,,크리스털 유리컵,Elite,Item:8041:1,625,110,
12432,223900,1,,,보석 세팅편,Epic,Item:7004:1,333,84,
12433,223900,1,,,봉인의 인장,Elite,Item:7031:1,625,118,
12434,223900,1,,,유리 물병 세트,Rare,Item:8035:1,600,54,
12435,223900,1,,,액체 질소 텀블러,Rare,Item:2032:1,600,6,
12436,223900,1,,,메탈 볼펜,Rare,Item:8034:1,600,57,
12437,223900,1,,,고급 손목시계,Elite,Item:8040:1,625,127,
12438,223900,1,,,실끈 조각,Rare,Item:7006:1,600,25,
12439,223900,1,,,접이식 우산,Normal,Item:8032:1,1500,61,
12440,223900,1,,,플라스틱 머그컵,Normal,Item:8024:1,1500,60,
12441,223900,1,,,백금 반지 세트,Legend,Item:8050:1,125,356,
12442,223900,1,,,로듐 결정,Legend,Item:8053:1,125,450,
12443,223900,1,,,세공 인장,Legend,Item:7017:1,125,136,
12444,223900,1,,,폭풍 코어,Legend,Item:7234:1,125,143,
12445,223901,0,,시티 미니 보스 (사도 블루) - 특수 재화 그룹,농축된 이상현상 핵,Rare,Item:10002:1,1000,1,
12446,223902,0,,시티 미니 보스 (사도 블루) - 서브 퀘템,희미한 이상현상 잔해,Rare,Item:10003:1,1000,1,
12447,224000,0,,타운2 미니언 몬스터 (야생),이계의 주화,Rare,Item:10001:1,3000,3,34
12448,224000,0,,,보급형 이어폰,Normal,Item:8025:1,3000,123,
12449,224000,1,,,다 쓴 배터리,Normal,Item:3002:1,334,1,
12450,224000,1,,,빈 파우치,Normal,Item:3000:1,334,1,
12451,224000,1,,,잡동사니 더미,Normal,Item:7000:1,334,3,
